scenario,sim_time,day_time,job_id,source,event_type,technician,station,remaining_time,outcome,wait_time,turnaround_time,service_time,generated_at
more demand and +1 all,7.066666666666666,Day 0 - Monday 07:04,ADVEX-1,Advance Exchange,finished,Tech 1,Station 1,0,repaired,0.0,0.06666666666666643,0.06666666666666667,2026-07-15T19:35:46.454996
more demand and +1 all,9.605390159286008,Day 0 - Monday 09:36,PROD-1,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,9.605390159286008,Day 0 - Monday 09:36,PROD-1,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,10.105390159286008,Day 0 - Monday 10:06,PROD-1,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,13.346588104044207,Day 0 - Monday 13:21,PROD-2,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,13.346588104044207,Day 0 - Monday 13:21,PROD-2,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,13.846588104044207,Day 0 - Monday 13:51,PROD-2,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,31.0,Day 1 - Tuesday 07:00,RMA-1,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,31.0,Day 1 - Tuesday 07:00,RESHIP-1,Reship,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,31.0,Day 1 - Tuesday 07:00,RMA-1,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,31.0,Day 1 - Tuesday 07:00,RESHIP-1,Reship,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,31.383333333333333,Day 1 - Tuesday 07:23,RMA-1,Customer RMA,finished,Tech 1,Station 1,0,repaired,0.0,0.38333333333333286,0.38333333333333336,2026-07-15T19:35:46.454996
more demand and +1 all,32.86930032079293,Day 1 - Tuesday 08:52,RESHIP-1,Reship,finished,Tech 2,Station 2,0,reshipped,0.0,1.8693003207929308,1.869300320792934,2026-07-15T19:35:46.454996
more demand and +1 all,55.0,Day 2 - Wednesday 07:00,RMA-2,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,55.0,Day 2 - Wednesday 07:00,RESHIP-2,Reship,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,55.0,Day 2 - Wednesday 07:00,PROD-3,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,55.0,Day 2 - Wednesday 07:00,RMA-2,Customer RMA,bumped,,,2.1666666666666665,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,55.0,Day 2 - Wednesday 07:00,RESHIP-2,Reship,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,55.0,Day 2 - Wednesday 07:00,PROD-3,Production Failure,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,55.0,Day 2 - Wednesday 07:00,RMA-2,Customer RMA,started,Tech 2,Station 3,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,55.5,Day 2 - Wednesday 07:30,PROD-3,Production Failure,finished,Tech 3,Station 2,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,56.09671637683346,Day 2 - Wednesday 08:06,RESHIP-2,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.096716376833463,1.096716376833464,2026-07-15T19:35:46.454996
more demand and +1 all,57.166666666666664,Day 2 - Wednesday 09:10,RMA-2,Customer RMA,finished,Tech 2,Station 3,0,rtv,0.0,2.1666666666666643,2.1666666666666665,2026-07-15T19:35:46.454996
more demand and +1 all,79.0,Day 3 - Thursday 07:00,RMA-3,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,79.0,Day 3 - Thursday 07:00,RMA-3,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,79.28333333333333,Day 3 - Thursday 07:17,RMA-3,Customer RMA,finished,Tech 1,Station 1,0,rtv,0.0,0.28333333333333144,0.2833333333333333,2026-07-15T19:35:46.454996
more demand and +1 all,103.0,Day 4 - Friday 07:00,ADVEX-2,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,103.0,Day 4 - Friday 07:00,ADVEX-2,Advance Exchange,started,Tech 3,Station 3,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,104.21216658437203,Day 4 - Friday 08:13,RMA-4,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,104.21216658437203,Day 4 - Friday 08:13,RMA-4,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,104.75379101697072,Day 4 - Friday 08:45,PROD-4,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,104.75379101697072,Day 4 - Friday 08:45,PROD-4,Production Failure,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,105.25379101697072,Day 4 - Friday 09:15,PROD-4,Production Failure,finished,Tech 2,Station 2,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,107.43754439090402,Day 4 - Friday 11:26,ADVEX-3,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,107.43754439090402,Day 4 - Friday 11:26,ADVEX-3,Advance Exchange,started,Tech 4,Station 4,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,109.38754439090403,Day 4 - Friday 13:23,ADVEX-3,Advance Exchange,finished,Tech 4,Station 4,0,repaired,0.0,1.9500000000000028,1.95,2026-07-15T19:35:46.454996
more demand and +1 all,111.5,Day 4 - Friday 15:30,ADVEX-2,Advance Exchange,paused,Tech 3,Station 3,3.6500000000000004,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,111.5,Day 4 - Friday 15:30,RMA-4,Customer RMA,paused,Tech 1,Station 1,1.0121665843720287,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,PROD-5,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,ADVEX-4,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,RESHIP-3,Reship,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,RMA-5,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,RMA-4,Customer RMA,interrupted,Tech 1,Station 1,1.0121665843720287,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,PROD-5,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,ADVEX-4,Advance Exchange,started,Tech 4,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.0,Day 7 - Monday 07:00,RMA-4,Customer RMA,started,Tech 2,Station 4,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,175.5,Day 7 - Monday 07:30,PROD-5,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,176.01216658437204,Day 7 - Monday 08:01,RMA-4,Customer RMA,finished,Tech 2,Station 4,0,scrap,0.0,71.80000000000001,8.3,2026-07-15T19:35:46.454996
more demand and +1 all,178.65,Day 7 - Monday 10:39,ADVEX-2,Advance Exchange,finished,Tech 3,Station 3,0,repaired,0.0,75.65,12.15,2026-07-15T19:35:46.454996
more demand and +1 all,178.65,Day 7 - Monday 10:39,RESHIP-3,Reship,started,Tech 3,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,180.57539117962122,Day 7 - Monday 12:35,RESHIP-3,Reship,finished,Tech 3,Station 1,0,reshipped,3.6500000000000057,5.575391179621221,1.9253911796212178,2026-07-15T19:35:46.454996
more demand and +1 all,180.57539117962122,Day 7 - Monday 12:35,RMA-5,Customer RMA,started,Tech 3,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,182.6,Day 7 - Monday 14:36,ADVEX-4,Advance Exchange,finished,Tech 4,Station 2,0,repaired,0.0,7.599999999999994,7.6,2026-07-15T19:35:46.454996
more demand and +1 all,183.5,Day 7 - Monday 15:30,RMA-5,Customer RMA,paused,Tech 3,Station 1,13.692057846287888,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,199.0,Day 8 - Tuesday 07:00,RESHIP-4,Reship,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,bumped,,,1.5333333333333334,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,199.0,Day 8 - Tuesday 07:00,RESHIP-4,Reship,started,Tech 1,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,199.0,Day 8 - Tuesday 07:00,RMA-6,Customer RMA,started,Tech 2,Station 3,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,200.4992312594923,Day 8 - Tuesday 08:30,RESHIP-4,Reship,finished,Tech 1,Station 2,0,reshipped,0.0,1.4992312594922907,1.4992312594922774,2026-07-15T19:35:46.454996
more demand and +1 all,200.53333333333333,Day 8 - Tuesday 08:32,RMA-6,Customer RMA,finished,Tech 2,Station 3,0,scrap,0.0,1.5333333333333314,1.5333333333333334,2026-07-15T19:35:46.454996
more demand and +1 all,207.5,Day 8 - Tuesday 15:30,RMA-5,Customer RMA,paused,Tech 3,Station 1,5.192057846287888,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,223.0,Day 9 - Wednesday 07:00,PROD-6,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,223.0,Day 9 - Wednesday 07:00,PROD-6,Production Failure,started,Tech 1,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,223.5,Day 9 - Wednesday 07:30,PROD-6,Production Failure,finished,Tech 1,Station 2,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,228.1920578462879,Day 9 - Wednesday 12:12,RMA-5,Customer RMA,finished,Tech 3,Station 1,0,repaired,5.575391179621221,53.192057846287895,16.616666666666667,2026-07-15T19:35:46.454996
more demand and +1 all,228.71917502704332,Day 9 - Wednesday 12:43,PROD-7,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,228.71917502704332,Day 9 - Wednesday 12:43,PROD-7,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,229.21917502704332,Day 9 - Wednesday 13:13,PROD-7,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,231.2104447553631,Day 9 - Wednesday 15:13,RMA-7,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,231.2104447553631,Day 9 - Wednesday 15:13,RMA-7,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,231.5,Day 9 - Wednesday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,297.34377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,247.0,Day 10 - Thursday 07:00,ADVEX-5,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,247.0,Day 10 - Thursday 07:00,RMA-8,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,247.0,Day 10 - Thursday 07:00,ADVEX-5,Advance Exchange,started,Tech 3,Station 3,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,247.0,Day 10 - Thursday 07:00,RMA-8,Customer RMA,started,Tech 2,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,248.67054100901217,Day 10 - Thursday 08:40,RMA-9,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,248.67054100901217,Day 10 - Thursday 08:40,RMA-9,Customer RMA,started,Tech 4,Station 4,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,255.5,Day 10 - Thursday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,288.84377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,255.5,Day 10 - Thursday 15:30,ADVEX-5,Advance Exchange,paused,Tech 3,Station 3,2.6500000000000004,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,255.5,Day 10 - Thursday 15:30,RMA-8,Customer RMA,paused,Tech 2,Station 2,0.9000000000000004,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,255.5,Day 10 - Thursday 15:30,RMA-9,Customer RMA,paused,Tech 4,Station 4,2.587207675678835,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,271.0,Day 11 - Friday 07:00,PROD-8,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,271.9,Day 11 - Friday 07:54,RMA-8,Customer RMA,finished,Tech 2,Station 2,0,repaired,0.0,24.899999999999977,9.4,2026-07-15T19:35:46.454996
more demand and +1 all,273.5872076756788,Day 11 - Friday 09:35,RMA-9,Customer RMA,finished,Tech 4,Station 4,0,repaired,0.0,24.916666666666657,9.416666666666666,2026-07-15T19:35:46.454996
more demand and +1 all,273.5872076756788,Day 11 - Friday 09:35,PROD-8,Production Failure,started,Tech 4,Station 4,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,273.65,Day 11 - Friday 09:39,ADVEX-5,Advance Exchange,finished,Tech 3,Station 3,0,repaired,0.0,26.649999999999977,11.15,2026-07-15T19:35:46.454996
more demand and +1 all,274.0872076756788,Day 11 - Friday 10:05,PROD-8,Production Failure,finished,Tech 4,Station 4,0,rtv,2.587207675678826,3.087207675678826,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,279.5,Day 11 - Friday 15:30,RMA-7,Customer RMA,paused,Tech 1,Station 1,280.34377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.0,Day 14 - Monday 07:00,RESHIP-5,Reship,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.0,Day 14 - Monday 07:00,RMA-10,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.0,Day 14 - Monday 07:00,PROD-9,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.0,Day 14 - Monday 07:00,RMA-7,Customer RMA,interrupted,Tech 1,Station 1,280.34377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.0,Day 14 - Monday 07:00,RESHIP-5,Reship,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.0,Day 14 - Monday 07:00,PROD-9,Production Failure,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.0,Day 14 - Monday 07:00,RMA-7,Customer RMA,started,Tech 2,Station 3,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.5,Day 14 - Monday 07:30,PROD-9,Production Failure,finished,Tech 3,Station 2,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,343.5,Day 14 - Monday 07:30,RMA-10,Customer RMA,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,343.53333333333336,Day 14 - Monday 07:32,RMA-10,Customer RMA,finished,Tech 3,Station 2,0,rtv,0.5,0.5333333333333599,0.03333333333333333,2026-07-15T19:35:46.454996
more demand and +1 all,344.5369703304088,Day 14 - Monday 08:32,RESHIP-5,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.536970330408792,1.5369703304087952,2026-07-15T19:35:46.454996
more demand and +1 all,351.5,Day 14 - Monday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,271.84377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,375.5,Day 15 - Tuesday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,263.34377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,391.0,Day 16 - Wednesday 07:00,RMA-11,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,391.0,Day 16 - Wednesday 07:00,RMA-11,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,392.8666666666667,Day 16 - Wednesday 08:52,RMA-11,Customer RMA,finished,Tech 1,Station 1,0,scrap,0.0,1.8666666666666742,1.8666666666666667,2026-07-15T19:35:46.454996
more demand and +1 all,399.5,Day 16 - Wednesday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,254.84377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,415.0,Day 17 - Thursday 07:00,RMA-12,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,415.0,Day 17 - Thursday 07:00,RMA-12,Customer RMA,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,418.9166666666667,Day 17 - Thursday 10:55,RMA-12,Customer RMA,finished,Tech 1,Station 1,0,repaired,0.0,3.9166666666666856,3.9166666666666665,2026-07-15T19:35:46.454996
more demand and +1 all,419.4845954195339,Day 17 - Thursday 11:29,RMA-13,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,419.4845954195339,Day 17 - Thursday 11:29,RMA-13,Customer RMA,started,Tech 3,Station 4,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,423.5,Day 17 - Thursday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,246.34377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,423.5,Day 17 - Thursday 15:30,RMA-13,Customer RMA,paused,Tech 3,Station 4,6.417928752867223,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,439.0,Day 18 - Friday 07:00,ADVEX-6,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,439.0,Day 18 - Friday 07:00,RMA-14,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,439.0,Day 18 - Friday 07:00,ADVEX-6,Advance Exchange,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,439.0,Day 18 - Friday 07:00,RMA-14,Customer RMA,started,Tech 4,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,439.05,Day 18 - Friday 07:03,ADVEX-6,Advance Exchange,finished,Tech 1,Station 1,0,rtv,0.0,0.05000000000001137,0.05,2026-07-15T19:35:46.454996
more demand and +1 all,439.9032745130787,Day 18 - Friday 07:54,RESHIP-6,Reship,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,439.9032745130787,Day 18 - Friday 07:54,RESHIP-6,Reship,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,441.66387667833595,Day 18 - Friday 09:40,RESHIP-6,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.7606021652572394,1.7606021652572315,2026-07-15T19:35:46.454996
more demand and +1 all,445.4179287528672,Day 18 - Friday 13:25,RMA-13,Customer RMA,finished,Tech 3,Station 4,0,rtv,0.0,25.933333333333337,10.433333333333334,2026-07-15T19:35:46.454996
more demand and +1 all,447.5,Day 18 - Friday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,237.84377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,447.5,Day 18 - Friday 15:30,RMA-14,Customer RMA,paused,Tech 4,Station 2,13.766666666666666,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,RESHIP-7,Reship,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,RMA-15,Customer RMA,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,ADVEX-7,Advance Exchange,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,RMA-15,Customer RMA,bumped,,,1.5333333333333334,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,PROD-10,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,RMA-14,Customer RMA,interrupted,Tech 4,Station 2,13.766666666666666,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,RESHIP-7,Reship,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,511.0,Day 21 - Monday 07:00,ADVEX-7,Advance Exchange,started,Tech 3,Station 2,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,512.549803593495,Day 21 - Monday 08:33,RESHIP-7,Reship,finished,Tech 1,Station 1,0,reshipped,0.0,1.5498035934949712,1.549803593494944,2026-07-15T19:35:46.454996
more demand and +1 all,512.549803593495,Day 21 - Monday 08:33,PROD-10,Production Failure,started,Tech 4,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,513.049803593495,Day 21 - Monday 09:03,PROD-10,Production Failure,finished,Tech 4,Station 1,0,rtv,1.5498035934949712,2.049803593494971,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,513.049803593495,Day 21 - Monday 09:03,RMA-15,Customer RMA,started,Tech 4,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,514.5831369268283,Day 21 - Monday 10:35,RMA-15,Customer RMA,finished,Tech 4,Station 1,0,scrap,2.049803593494971,3.5831369268282742,1.5333333333333334,2026-07-15T19:35:46.454996
more demand and +1 all,514.5831369268283,Day 21 - Monday 10:35,RMA-14,Customer RMA,started,Tech 4,Station 4,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,515.9046889840156,Day 21 - Monday 11:54,PROD-11,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,515.9046889840156,Day 21 - Monday 11:54,PROD-11,Production Failure,started,Tech 1,Station 1,,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,516.4046889840156,Day 21 - Monday 12:24,PROD-11,Production Failure,finished,Tech 1,Station 1,0,rtv,0.0,0.5,0.5,2026-07-15T19:35:46.454996
more demand and +1 all,519.5,Day 21 - Monday 15:30,RMA-7,Customer RMA,paused,Tech 2,Station 3,229.34377808869647,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,519.5,Day 21 - Monday 15:30,ADVEX-7,Advance Exchange,paused,Tech 3,Station 2,1.2833333333333332,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,519.5,Day 21 - Monday 15:30,RMA-14,Customer RMA,paused,Tech 4,Station 4,8.84980359349494,,,,,2026-07-15T19:35:46.454996
more demand and +1 all,535.0,Day 22 - Tuesday 07:00,PROD-12,Production Failure,arrived,,,,,,,,2026-07-15T19:35:46.454996
